t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
8.603,9.598,-0.3437128713,1.199572769,-5.87,1.43,7.3,-0.13,0.8775,1.247843486,-2.098352,8.426074482,12,0.71598,-0.3648514851,1.729261626,-11.92,3.42,15.34,0.13,0.86,1.767331994,-3.133409027,16.95105039,12,0.86358,0.1987128713,1.187841176,-2.75,5.97,8.72,0.05,0.38,1.204347734,2.24732135,11.72060209,19,0.619775,0.004455445545,0.04200365961,-0.16,0.14,0.3,0.01,0.04,0.04223929942,-1.253299028,6.490512571,9,0.029825,0.004603960396,0.08654016171,-0.23,0.25,0.48,0.01,0.14,0.08666254116,0.03339776774,3.196273945,5,0.069575,-0.09589108911,0.1608653826,-0.54,0.65,1.19,-0.105,0.2,0.1872772604,1.437721544,7.633110807,7,0.14465,0.6256930693,0.004951732519,0.62,0.63,0.01,0.63,0.01,0.625712663,-0.2799300262,1.07836082,0,0.622585,0.2861386139,0.01004645615,0.26,0.3,0.04,0.29,0.01,0.2863149274,-0.4598522101,2.787593073,0,0.28489,0.6365346535,0.004758659343,0.63,0.64,0.01,0.64,0.01,0.6365524408,-0.6449940434,1.416017316,0,0.633385,-0.3456930693,0.009583652102,-0.37,-0.33,0.04,-0.34,0.01,0.3458258876,-0.8821859969,3.47288713,0,0.34398,0.002475247525,0.02096229244,0,0.2,0.2,0,0,0.02110792634,8.780639483,80.37607023,0,0.0019,-37.96287129,44.9511182,-112.5,33.5,146,-28.55,84.3,58.83691548,-0.165369213,1.4840158,9,43.94,14.24356436,33.92953215,-43.6,75.7,119.3,10.5,57.05,36.79799284,0.04480771586,1.699879284,11,30.5895,503.9628713,305.1342096,-80.1,891.5,971.6,629.6,532.625,589.1395943,-0.4883189529,1.825498497,1,510.31645,7.526237624,4.020572678,-1.9,14.6,16.5,8,5.9,8.532834079,-0.3271479684,2.282252996,2,7.5509,-47.25148515,27.64483592,-85.5,2.2,87.7,-60.85,51.3,54.74431296,0.3496018044,1.64827076,2,47.05115,2.427227723,2.701631564,-3.3,8.7,12,2.8,3.275,3.631838037,0.1139734367,2.874483472,1,2.9453,"Stair-ascent"
8.711,9.698,-0.10435,0.6447438076,-1.44,1.43,2.87,-0.13,0.8275,0.6531336004,-0.02083289034,2.565549209,12,0.526005,-0.00345,0.6416234078,-3.23,2.53,5.76,0.13,0.7225,0.6416326831,-1.507440027,9.662188945,14,0.43631,0.0443,0.7148499913,-2.75,2.74,5.49,0.05,0.3825,0.7162213345,-0.05923041441,9.406562337,18,0.384815,0.00665,0.03916985448,-0.13,0.13,0.26,0.01,0.04,0.03973034105,-0.6688791543,6.124730585,9,0.02675,-0.0161,0.08294449952,-0.2,0.1,0.3,0.005,0.13,0.08449260323,-0.5007053349,2.285316793,4,0.06843,-0.09775,0.1242112616,-0.31,0.2,0.51,-0.09,0.2025,0.1580616968,0.1387725123,2.24856187,7,0.12626,0.62475,0.004993746089,0.62,0.63,0.01,0.62,0.01,0.6247699577,0.1001252349,1.010025063,0,0.61657,0.2822,0.01145251064,0.26,0.3,0.04,0.28,0.01,0.2824322928,-0.5567523541,2.530215709,0,0.27849,0.6374,0.00438634244,0.63,0.64,0.01,0.64,0.01,0.6374150924,-1.094305806,2.197505198,0,0.629255,-0.3493,0.01084020295,-0.37,-0.34,0.03,-0.35,0.01,0.3494681674,-0.8691207191,2.400981958,0,0.344835,0,0,0,0,0,0,0,0,0,0,0,0,-45.39,42.09993349,-112.5,16,128.5,-53.5,85.275,61.90845257,-0.00784854084,1.445020006,10,48.2005,20.7255,31.53209,-40,75.7,115.7,29.75,46.725,37.73352687,-0.1357090066,1.85653262,12,30.95405,552.4605,254.6205068,28.7,891.5,862.8,637.5,470.475,608.3125895,-0.473873848,1.856287879,0,550.4495,8.413,3.403017925,0.5,14.6,14.1,9.2,5.525,9.075191458,-0.2201011678,2.297747691,0,8.39535,-52.989,23.42840966,-85.5,-5.7,79.8,-63.2,44.7,57.93724622,0.473745262,1.812699024,0,52.7556,2.7865,2.556632111,-3.3,8.7,12,3.1,2.8,3.781659689,-0.07331357895,3.335056435,1,3.1915,"Stair-ascent"
8.813,9.797,-0.41095,1.162810216,-6.42,0.97,7.39,-0.18,0.995,1.233291328,-2.951264308,14.18101931,8,0.67314,-0.02585,0.5455596003,-2.46,0.71,3.17,0.07,0.66,0.5461716763,-1.803310836,8.080857334,14,0.376015,0.38565,1.260235921,-1,6.61,7.61,0.07,0.41,1.317922797,3.515034899,15.63464041,16,0.501655,0.04655,0.1118507823,-0.05,0.54,0.59,0.01,0.04,0.1211507326,2.989280791,11.82932839,8,0.050505,-0.01725,0.08054773429,-0.2,0.1,0.3,0.005,0.12,0.08237414643,-0.5144031986,2.420210743,4,0.06698,-0.1253,0.2049778281,-1.05,0.2,1.25,-0.1,0.24,0.2402415451,-1.865719056,9.07046861,6,0.159855,0.62415,0.005126158406,0.61,0.63,0.02,0.62,0.01,0.6241710503,0.1215399455,1.544124783,0,0.614215,0.2798,0.01191469681,0.26,0.3,0.04,0.28,0.02,0.2800535663,-0.1743018768,2.120321298,0,0.275355,0.6374,0.00438634244,0.63,0.64,0.01,0.64,0.01,0.6374150924,-1.094305806,2.197505198,0,0.627365,-0.35335,0.01390242785,-0.4,-0.34,0.06,-0.35,0.03,0.3536233872,-0.9285229423,3.251861805,0,0.347505,0,0,0,0,0,0,0,0,0,0,0,0,-42.62,46.25452627,-112.5,47.9,160.4,-53.5,86.375,62.89630832,0.2076733075,1.723846548,5,50.56885,21.776,29.88979966,-25.5,75.7,101.2,29.75,46.725,36.98099918,0.005821796298,1.699565905,12,29.90455,532.2345,290.4419003,-97.3,891.5,988.8,637.5,470.475,606.3250452,-0.7321043819,2.361920488,1,541.8126,8.191,3.794485341,-0.1,14.6,14.7,9.2,5.525,9.02721441,-0.5117417864,2.635655749,2,8.17415,-52.1065,25.0245541,-85.5,1.4,86.9,-63.2,44.7,57.80411447,0.6198927053,2.12042459,1,52.0447,2.9255,2.290371094,-1.5,8.7,10.2,3.1,2.8,3.715420568,0.4527659227,3.019089917,1,3.05175,"Stair-ascent"
8.905,9.893,-0.3226633166,1.169599185,-6.42,0.97,7.39,-0.1,0.91,1.213290513,-3.105315126,14.8321674,8,0.64331,0.05251256281,0.5201948983,-2.46,0.8,3.26,0.13,0.58,0.5228386955,-2.14421184,10.58994541,13,0.36456,0.5907537688,1.33480352,-0.38,6.61,6.99,0.18,0.5,1.459688478,2.923769927,11.37672991,14,0.662895,0.07934673367,0.1485442775,-0.05,0.54,0.59,0.01,0.05,0.1684081546,1.895962124,5.389713262,6,0.08743,-0.01884422111,0.08172862839,-0.2,0.2,0.4,0,0.1,0.08387295969,-0.260153939,2.866631821,4,0.06445,-0.1934170854,0.2805815603,-1.06,0.2,1.26,-0.13,0.245,0.3407875891,-1.497175986,5.087297034,5,0.23269,0.6214070352,0.008508355382,0.59,0.63,0.04,0.62,0.01,0.621465281,-1.54492285,6.188483397,0,0.614035,0.2764321608,0.01366630934,0.25,0.3,0.05,0.28,0.02,0.2767697735,-0.1184135601,2.212854941,0,0.27307,0.6375376884,0.004308147789,0.63,0.64,0.01,0.64,0,0.6375522444,-1.178087924,2.387891156,0,0.62989,-0.3602512563,0.02204238006,-0.43,-0.34,0.09,-0.35,0.03,0.3609249703,-1.426467048,4.467231629,0,0.3558,0,0,0,0,0,0,0,0,0,0,0,0,-39.82261307,49.72702208,-112.5,47.9,160.4,-53.6,92,63.70727773,0.2369382317,1.609104372,2,53.0077,21.59497487,30.33996113,-25.5,75.7,101.2,30,46.5,37.240518,-0.03152273269,1.711320274,12,30.3947,506.9316583,330.0076935,-97.3,891.5,988.8,639.2,468.6,604.8841078,-0.7795688023,2.184692986,1,530.49665,7.780904523,4.387778502,-0.1,14.6,14.7,9.2,5.45,8.93280893,-0.5987489694,2.283426328,10,7.74645,-50.34723618,28.03234456,-85.5,1.7,87.2,-63.2,44.45,57.62513803,0.7388805681,2.182047455,1,50.3443,2.820603015,2.418942756,-1.5,8.7,10.2,3.1,3.1,3.715788668,0.3432152455,2.754871173,1,3.00655,"Stair-ascent"
9.01,9.999,-0.3355,1.161281081,-6.42,0.97,7.39,-0.13,0.91,1.208773759,-3.130516352,15.04085984,9,0.632975,-0.0866,0.5996277512,-2.46,0.8,3.26,-0.01,0.72,0.6058489911,-1.400640198,5.7306414,13,0.42647,0.798,1.416801327,-0.38,6.61,6.99,0.24,0.89,1.626078104,2.207281855,7.801878,13,0.8712,0.08975,0.1470150928,-0.05,0.54,0.59,0.02,0.12,0.1722454644,1.75862232,5.054838014,5,0.096025,-0.01085,0.09567537562,-0.2,0.23,0.43,0,0.1,0.09628862861,0.3438579663,3.277781196,5,0.073095,-0.2571,0.3017707574,-1.06,0.2,1.26,-0.205,0.2325,0.3964416729,-0.9962218515,3.422940576,4,0.29198,0.61645,0.01431424116,0.57,0.63,0.06,0.62,0,0.6166161691,-1.59160545,4.740272543,0,0.60971,0.2709,0.01446340209,0.23,0.29,0.06,0.27,0.02,0.2712858271,-0.4645499821,2.313564362,0,0.267765,0.63805,0.004086257456,0.63,0.65,0.02,0.64,0,0.6380630847,-1.317666363,3.419326522,0,0.630925,-0.3702,0.03077271519,-0.45,-0.34,0.11,-0.36,0.02,0.3714767826,-1.139368967,3.061904196,0,0.366245,0,0,0,0,0,0,0,0,0,0,0,0,-36.9035,52.73409369,-112.5,47.9,160.4,-53.5,115.05,64.36422104,0.2311162878,1.503659759,2,55.8185,19.878,31.92826516,-25.5,75.7,101.2,29.75,61.275,37.61049056,-0.02750043819,1.596913801,8,31.9956,460.59,374.6918108,-97.3,891.5,988.8,637.5,846.575,593.7483484,-0.5649608423,1.594266582,1,502.4355,7.1845,4.914622035,-0.1,14.6,14.7,9.2,10.4,8.704628079,-0.4077033125,1.690620763,10,7.1489,-46.976,31.67967525,-85.5,1.7,87.2,-63.2,71.4,56.65991881,0.6025744912,1.699940074,1,47.18765,2.4735,2.583185582,-1.5,8.7,10.2,2.75,4.125,3.576457745,0.4970118679,2.493572386,1,2.71225,"Stair-ascent"
9.103,10.099,-0.1215270936,1.365830422,-6.42,3.18,9.6,-0.05,0.995,1.371226304,-1.731407873,10.04012146,8,0.78236,-0.1090640394,0.6241515311,-2.46,1,3.46,-0.02,0.79,0.6336087898,-1.128400983,4.851454301,12,0.466225,0.5550246305,1.708155856,-3.31,6.61,9.92,0.23,0.93,1.796064801,0.9238079102,5.665822501,11,1.0632,0.106453202,0.1439664422,-0.03,0.54,0.57,0.04,0.16,0.179049213,1.554055888,4.597021798,4,0.11052,-0.02137931034,0.1036528355,-0.23,0.23,0.46,-0.01,0.11,0.1058347071,0.2748701488,2.927992312,3,0.082295,-0.3387684729,0.3531183541,-1.06,0.2,1.26,-0.24,0.52,0.4893430803,-0.5665598217,2.152919505,4,0.37372,0.6096551724,0.02111146375,0.55,0.63,0.08,0.62,0.02,0.6100205924,-1.317954613,3.439919665,0,0.60743,0.2638916256,0.02012591102,0.21,0.29,0.08,0.27,0.03,0.2646579724,-1.018172392,3.476894532,0,0.262845,0.6391133005,0.005454872675,0.63,0.65,0.02,0.64,0,0.6391365789,-0.05433860136,3.254940074,0,0.636405,-0.3829064039,0.04091233098,-0.48,-0.34,0.14,-0.37,0.07,0.3850858774,-0.9742437114,2.620718014,0,0.38125,0.009359605911,0.05580652489,0,0.5,0.5,0,0,0.05658595624,6.662968598,49.24694417,0,0.00785,-32.34187192,55.70757809,-112.5,47.9,160.4,-53.4,116.45,64.41530048,0.106227618,1.30984877,1,57.43475,17.54630542,33.54067927,-25.5,75.7,101.2,28.5,61.85,37.85300516,0.03552629355,1.460647318,1,33.72515,393.7231527,403.1751557,-97.3,891.5,988.8,625.2,850.3,563.5318333,-0.2043479939,1.209542642,1,454.78125,6.513300493,5.307293099,-0.1,14.6,14.7,9.2,10.45,8.401811909,-0.1591635007,1.333979985,10,6.5477,-41.91330049,34.64150918,-85.5,1.7,87.2,-63.1,74.65,54.37608772,0.2920238111,1.260532934,1,42.7072,2.318226601,2.671158271,-1.5,8.7,10.2,2.6,4.1,3.536843378,0.5197343062,2.358993484,1,2.6463,"Stair-ascent"
9.213,10.198,0.1479104478,1.671932064,-6.42,3.32,9.74,0.02,1.17,1.678461894,-0.7462797061,6.186575034,6,1.051275,-0.00671641791,0.7755884713,-2.46,2.29,4.75,-0.02,0.87,0.7756175521,-0.09551706797,4.290392337,12,0.55403,0.1771641791,2.144759068,-4.19,6.61,10.8,0.15,1.05,2.152063802,0.2047103577,3.898875576,9,1.393005,0.1039303483,0.1478972856,-0.1,0.54,0.64,0.04,0.16,0.1807626189,1.431625166,4.355348269,6,0.115085,-0.05552238806,0.1359794056,-0.38,0.23,0.61,-0.07,0.16,0.1468779573,-0.2342016371,3.022257411,3,0.110405,-0.4032338308,0.3828538945,-1.06,0.2,1.26,-0.29,0.76,0.5560347353,-0.1883853315,1.605053288,4,0.432975,0.6017910448,0.02657526848,0.55,0.63,0.08,0.62,0.04,0.6023775448,-0.9166072819,2.264010554,0,0.592995,0.2534328358,0.0294164931,0.17,0.28,0.11,0.26,0.03,0.2551343417,-1.297455118,3.766295815,0,0.249905,0.6400995025,0.006386401111,0.63,0.65,0.02,0.64,0,0.6401313609,-0.008544713983,2.451485686,0,0.630355,-0.3984577114,0.05026407333,-0.51,-0.35,0.16,-0.37,0.08,0.4016155187,-0.7513893526,2.138223642,0,0.392215,0.2164179104,0.7087787159,0,4.2,4.2,0,0,0.7410829779,3.765886681,17.17453599,0,0.1853,-23.81442786,57.70240207,-112.5,47.9,160.4,8.4,116.8,62.42350662,-0.2147443617,1.250381759,1,53.537,12.89054726,35.32761326,-26.1,75.7,101.8,-8.5,63,37.6059366,0.2892978051,1.390773285,1,32.76595,300.558209,398.3625768,-97.3,891.5,988.8,99.1,789,499.0270329,0.1986962705,1.196613869,1,371.8792,5.572139303,5.518302419,-0.1,14.6,14.7,3.1,10.6,7.842218947,0.2075139839,1.271117138,10,5.50855,-34.94776119,35.83594748,-85.5,1.7,87.2,-26.2,75.2,50.05558055,-0.1105085844,1.155125389,1,35.4199,2.011442786,2.790088785,-1.5,8.7,10.2,-0.1,4.2,3.439549027,0.7037976952,2.320836997,1,2.366,"Stair-ascent"
9.31,10.296,0.4516915423,1.86447387,-6.42,3.32,9.74,0.28,2.29,1.918407689,-0.6753245665,4.836730941,5,1.323115,0.3706965174,1.28688235,-2.46,3.9,6.36,0.13,0.87,1.339209502,1.159752979,4.584619453,11,0.847955,-0.1308457711,2.372932728,-4.2,6.61,10.81,0.06,3.26,2.37653747,0.238338398,3.097876875,6,1.710945,0.1118905473,0.1446884041,-0.1,0.54,0.64,0.07,0.16,0.1829049722,1.396371252,4.404730805,4,0.12164,-0.07985074627,0.1442892259,-0.38,0.23,0.61,-0.07,0.18,0.1649106497,-0.06917902753,2.82431574,3,0.12913,-0.4571144279,0.3928371504,-1.06,0.2,1.26,-0.47,0.78,0.6027226782,0.1204501387,1.511627067,4,0.49276,0.5939800995,0.0317496363,0.53,0.63,0.1,0.61,0.06,0.5948280407,-0.603447617,1.789979012,0,0.585625,0.2411940299,0.04068526405,0.14,0.28,0.14,0.26,0.05,0.244601412,-1.141662381,3.08311036,0,0.237655,0.64039801,0.006604746975,0.63,0.65,0.02,0.64,0,0.6404320681,-0.04286053612,2.28923963,0,0.631355,-0.4146766169,0.05898831911,-0.53,-0.35,0.18,-0.4,0.1,0.4188511889,-0.5405407334,1.863387343,0,0.40923,1.025373134,2.650598916,0,12.7,12.7,0,0,2.842017712,2.891791764,10.57415121,0,0.97125,-12.00497512,54.06209416,-112.5,47.9,160.4,25.9,99.4,55.37896219,-0.6016989056,1.600071979,1,46.7163,6.77761194,35.82523703,-31.5,75.7,107.2,-18.4,63.8,36.46071354,0.6399757091,1.67295436,1,31.39485,211.1263682,367.4854122,-97.3,846,943.3,-79.6,727.6,423.8158463,0.5521205286,1.431600417,1,297.1881,4.534825871,5.480093428,-0.3,14.6,14.9,0.4,10.1,7.113091427,0.5945454412,1.584627046,11,4.483,-27.7920398,34.86947997,-85.5,1.8,87.3,0.6,66,44.59011224,-0.5017134327,1.412764949,1,28.4107,1.660199005,2.838419426,-1.5,8.7,10.2,-0.3,4.2,3.288295238,0.9726772692,2.602004916,1,2.0936,"Stair-ascent"
9.408,10.397,0.65935,1.872775234,-6.42,3.32,9.74,0.465,2.5125,1.985454482,-0.9399138339,5.142290001,4,1.443635,0.5993,1.434786921,-2.46,3.9,6.36,0.27,1.395,1.554919291,0.7485179542,3.045998165,10,1.06612,-0.23645,2.403689434,-4.2,6.61,10.81,0.065,3.2775,2.415291183,0.3482166026,3.016230913,5,1.82273,0.11965,0.1415216503,-0.1,0.54,0.64,0.08,0.15,0.1853226915,1.371449897,4.490525361,4,0.12908,-0.0639,0.16417914,-0.38,0.29,0.67,-0.07,0.19,0.1761760483,0.1372030569,2.535558664,3,0.143005,-0.4292,0.4618921519,-1.06,1.2,2.26,-0.47,0.7425,0.630521213,0.8018068888,3.382975442,3,0.531935,0.585,0.03539774004,0.53,0.63,0.1,0.59,0.07,0.5860699617,-0.2570267027,1.470835518,0,0.578505,0.22795,0.04667223479,0.14,0.28,0.14,0.25,0.08,0.2326789634,-0.7244294681,1.99393417,0,0.22524,0.6408,0.006881860214,0.63,0.65,0.02,0.64,0.01,0.6408369527,-0.104858512,2.107514609,0,0.633715,-0.43275,0.06329247586,-0.53,-0.35,0.18,-0.43,0.12,0.4373539756,-0.2407661347,1.545908801,0,0.428245,2.66,5.274988152,0,17.9,17.9,0,1.725,5.907715294,1.906273483,5.151850621,0,2.60025,-1.3725,50.38669659,-112.5,47.9,160.4,27.3,83.725,50.40538612,-1.099767602,2.486265953,1,42.45815,-0.6625,34.36927616,-31.5,75.7,107.2,-19.9,56.375,34.37566072,1.132266438,2.575814093,1,29.59905,133.0015,338.9407737,-97.3,801.5,898.8,-81.4,520.875,364.1019734,1.058627434,2.275632102,1,240.86265,3.4455,5.238490217,-0.3,14.6,14.9,0.3,9.2,6.270027911,1.088106193,2.429491335,14,3.48845,-20.934,33.36950021,-85.5,1.8,87.3,1.05,60.55,39.39233301,-0.9821226193,2.132645489,1,22.2745,1.214,2.772147904,-1.5,8.7,10.2,-0.3,3.35,3.026317895,1.428448346,3.598270653,1,1.7311,"Stair-ascent"
9.508,10.498,0.4905,1.956594938,-6.42,3.32,9.74,0.29,2.965,2.017140055,-0.660079787,4.145086528,5,1.49743,0.54225,1.465032231,-2.46,3.9,6.36,0.125,1.4875,1.562163404,0.7826384989,2.952508176,11,1.081525,-0.29615,2.402395404,-4.2,6.61,10.81,-0.235,3.2775,2.420580199,0.4228228246,3.061034223,3,1.86318,0.1195,0.1421328604,-0.1,0.54,0.64,0.08,0.1425,0.1856932955,1.339389546,4.446696323,5,0.13116,-0.0179,0.210918444,-0.38,0.41,0.79,-0.06,0.3125,0.2116766402,0.3221956283,2.304155569,3,0.17246,-0.21885,0.8478809925,-1.06,2.35,3.41,-0.47,0.9475,0.8756697437,1.54637184,4.617690266,3,0.69995,0.5785,0.03424543765,0.53,0.63,0.1,0.57,0.07,0.5795127263,0.1008619309,1.510290868,0,0.57277,0.2203,0.04448494127,0.14,0.27,0.13,0.235,0.08,0.2247465239,-0.5222101645,1.783106601,0,0.21804,0.6406,0.007045565982,0.63,0.65,0.02,0.64,0.01,0.6406387438,-0.08454234507,2.014346648,0,0.63418,-0.4468,0.05942861264,-0.53,-0.36,0.17,-0.45,0.1225,0.4507349554,0.07538480705,1.539426914,0,0.442205,4.311,6.532065447,0,17.9,17.9,0,8.55,7.826404027,1.129966493,2.547042533,0,4.1968,8.6735,45.83491734,-112.5,47.9,160.4,28.65,7.85,46.64835742,-1.781545564,4.450610024,1,38.88585,-7.8905,31.33975845,-31.5,75.7,107.2,-20.65,6.575,32.31780392,1.825034174,4.63773848,1,27.70585,53.506,285.9700566,-97.3,801.5,898.8,-82.35,11.675,290.9325786,1.829880042,4.632809301,1,180.3122,2.3755,4.764971117,-0.3,14.6,14.9,0.2,0.6,5.324279294,1.776369746,4.398115684,18,2.47355,-13.482,29.17973571,-85.5,1.8,87.3,1.1,2.2,32.14375989,-1.689129026,4.107991019,1,15.28745,0.725,2.559252821,-1.5,8.7,10.2,-0.3,0.2,2.659962406,2.127379396,5.995697496,1,1.31345,"Stair-ascent"
9.602,10.598,0.39915,2.028024846,-6.42,3.32,9.74,0.335,3.465,2.066931421,-0.5323984133,3.562126013,5,1.612615,0.4327,1.53970832,-2.46,3.9,6.36,0.035,1.905,1.599353307,0.7703177105,2.741906635,8,1.176295,-0.3706,2.406327833,-4.2,6.61,10.81,-0.535,3.2775,2.434698749,0.5078465729,3.10179351,3,1.901065,0.0973,0.1717023879,-0.38,0.54,0.92,0.08,0.1625,0.1973550101,0.3937969238,3.949563309,4,0.145715,0.02375,0.2332904574,-0.38,0.41,0.79,0.01,0.4,0.2344962686,0.03796949373,1.832621584,3,0.19746,0.0687,1.198731542,-1.06,2.76,3.82,-0.47,1.1725,1.200698547,1.13410508,2.85118961,3,0.93544,0.5769,0.03288449483,0.53,0.63,0.1,0.57,0.06,0.5778364821,0.143323393,1.633185333,0,0.57467,0.2224,0.04760504175,0.14,0.32,0.18,0.235,0.08,0.2274379036,-0.2676080941,2.000529088,0,0.221345,0.6386,0.009697422338,0.61,0.65,0.04,0.64,0.02,0.6386736256,-0.7700985701,3.500577779,0,0.636145,-0.4508,0.05568985545,-0.53,-0.37,0.16,-0.45,0.1,0.4542268156,0.08918645928,1.649289552,0,0.44882,4.793,6.485387498,0,17.9,17.9,0.25,9.925,8.064310262,0.971831534,2.301408269,0,4.73725,22.2745,27.37783227,-100.8,60,160.8,29.6,6.225,35.29446203,-3.131681178,12.24840576,1,32.53885,-17.2925,18.23479075,-31.5,68.9,100.4,-21.9,5.925,25.1304228,3.286774024,13.34812781,1,23.69175,-31.2955,158.0283906,-97.3,685.1,782.4,-82.7,8.425,161.0974256,3.20869692,12.32779297,1,115.7469,1.008,2.869553275,-0.4,13.8,14.2,0.1,0.5,3.041447024,3.226342134,12.42422074,20,1.1837,-5.197,17.84382221,-79.5,1.8,81.3,1.1,0.8,18.5852307,-2.922027938,10.42517274,2,7.59235,-0.064,1.093848253,-1.5,5.7,7.2,-0.3,0.2,1.095718942,3.592499351,15.84850193,1,0.61615,"Stair-ascent"
