t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
7.903,8.896,0.3207,1.046395485,-1.99,3.4,5.39,0.33,1.3125,1.094436841,0.4734993895,3.518825981,8,0.82919,0.4395,1.140862284,-1.91,2.75,4.66,0.18,1.385,1.222590283,0.3646732923,2.550493897,7,0.88333,-0.03725,0.7180897837,-2.23,1.94,4.17,0.025,0.38,0.719055283,-0.3172870324,4.949425263,12,0.432605,0.0684,0.1664645308,-0.09,0.55,0.64,0.01,0.09,0.1799694419,1.835523827,5.182253979,13,0.09989,0.04685,0.1240587663,-0.08,0.33,0.41,0,0.1425,0.1326103314,1.05386226,2.801647547,7,0.09136,0.19405,0.4883452646,-0.53,1.13,1.66,0.035,0.855,0.5254869171,0.6818266634,2.174607903,4,0.374855,-0.64015,0.005610481263,-0.65,-0.63,0.02,-0.64,0,0.6401745856,-0.004709691503,3.17435023,0,0.635685,-0.29525,0.02917083304,-0.38,-0.27,0.11,-0.28,0.02,0.2966875461,-1.655672836,4.45150086,0,0.29255,-0.6421,0.01042065257,-0.65,-0.61,0.04,-0.65,0.01,0.6421845529,1.063450593,2.893168993,0,0.637785,0.29875,0.01816418179,0.24,0.33,0.09,0.3,0.0025,0.2993016873,-1.350862811,5.509667039,0,0.29698,2.375,2.847591087,0,6.7,6.7,0,5.8,3.708018339,0.5097064282,1.399175652,0,2.34055,-1.907,40.57750794,-93.3,33.6,126.9,19.7,56.375,40.62229437,-1.090355521,2.602094331,1,33.85255,-6.8345,24.08042275,-36,53.2,89.2,-20.5,37.1,25.03152313,0.999267866,2.813733397,1,21.9813,242.619,330.695127,-77.5,817.6,895.1,132.85,567.3,410.1502727,0.6345526264,1.864899981,1,289.4314,4.206,4.472243732,-0.5,13.4,13.9,2.25,7.6,6.139332211,0.6029791316,2.016921024,4,4.2553,-11.442,16.18921666,-42.8,3.1,45.9,-0.9,27.025,19.82448234,-0.8348142786,2.047699331,1,12.7247,1.925,2.574951456,-0.5,9.3,9.8,0.9,3.2,3.214965008,1.193848362,3.491806646,7,2.0658,"Stair-descent"
8.007,8.996,0.07894472362,1.18184567,-1.99,3.4,5.39,0.08,1.28,1.184479403,0.4459768368,3.077073156,6,0.922695,0.2074371859,1.301412825,-1.92,2.75,4.67,0.15,1.415,1.317841238,0.2258972108,2.400152113,5,0.989125,-0.283718593,0.9307884167,-2.4,1.94,4.34,0,0.605,0.9730690194,-0.6187899953,3.455169404,9,0.5966,0.06954773869,0.1663419511,-0.09,0.55,0.64,0.01,0.09,0.1802956812,1.832420205,5.170168145,13,0.099535,0.06417085427,0.1231952772,-0.08,0.33,0.41,0.01,0.175,0.1389063529,0.742405728,2.366229668,6,0.10092,0.2584422111,0.4820080333,-0.53,1.13,1.66,0.13,0.795,0.5469224082,0.3959222751,1.98094288,3,0.406495,-0.6411557789,0.006353952932,-0.65,-0.63,0.02,-0.64,0.01,0.6411872624,0.1011663499,2.432864475,0,0.634125,-0.3056281407,0.04054258152,-0.4,-0.27,0.13,-0.28,0.05,0.3083054675,-1.132592377,2.699610063,0,0.30163,-0.638040201,0.01377049471,-0.65,-0.61,0.04,-0.64,0.02,0.6381887845,0.8460471281,2.382865164,0,0.631185,0.2923115578,0.02724693366,0.23,0.33,0.1,0.3,0.005,0.2935786815,-1.202115985,3.407397702,0,0.28937,2.879396985,2.820675217,0,6.7,6.7,2.5,5.8,4.030773583,0.1252060769,1.199078604,0,2.83605,6.073366834,37.90134038,-93.3,36.5,129.8,23.8,17.2,38.38485882,-1.669080371,4.218688948,1,31.5642,-11.17135678,22.69071786,-36,53.2,89.2,-22.5,22.65,25.29165652,1.549035979,4.301952944,1,22.1921,154.1979899,283.1900024,-77.5,817.6,895.1,-6.8,363.1,322.4493721,1.099416692,2.947109786,1,213.88415,3.311557789,4.320805932,-0.5,13.4,13.9,0.8,6.2,5.443875356,1.064820053,2.840503728,4,3.3353,-7.625125628,14.14646899,-42.8,3.1,45.9,0.8,12.1,16.07062929,-1.462410777,3.735495994,1,9.0365,1.432663317,2.418622982,-0.5,9.3,9.8,0.1,2.7,2.811096104,1.74901677,5.351411649,13,1.5848,"Stair-descent"
8.101,9.096,0.02751243781,1.20819539,-1.99,3.4,5.39,0.06,1.46,1.208508599,0.4795999749,2.927837449,6,0.97891,0.02641791045,1.427703547,-1.92,2.75,4.67,0.07,2.22,1.427947941,0.2749290991,2.076456581,4,1.154215,-0.4917412935,1.066308298,-2.44,1.94,4.38,-0.08,1.51,1.174232892,-0.3432387723,2.449112376,6,0.800505,0.05577114428,0.1743745821,-0.19,0.55,0.74,0,0.08,0.1830762558,1.680235459,4.900085479,12,0.10566,0.06870646766,0.1213043473,-0.08,0.33,0.41,0.05,0.17,0.1394106287,0.671842468,2.374816227,6,0.10471,0.254278607,0.4864324407,-0.57,1.13,1.7,0.13,0.76,0.5488844408,0.3442937973,2.018879113,4,0.41139,-0.6421393035,0.006831336744,-0.65,-0.63,0.02,-0.64,0.01,0.6421756397,0.2991416703,2.129664174,0,0.638965,-0.3166169154,0.04701537287,-0.4,-0.27,0.13,-0.28,0.09,0.3200886071,-0.6659559215,1.732301158,0,0.314775,-0.6343283582,0.01524824896,-0.65,-0.61,0.04,-0.64,0.03,0.6345116036,0.4660961908,1.718800443,0,0.631195,0.2848258706,0.03353315026,0.22,0.33,0.11,0.3,0.05,0.2867930417,-0.7781641873,2.142130105,0,0.283525,3.243781095,2.667861728,0,6.7,6.7,4,5.8,4.199952618,-0.1464912358,1.332471396,0,3.2329,16.71741294,24.68721435,-82.8,36.5,119.3,25.5,10.3,29.81493666,-2.595419606,9.135530211,1,26.46425,-17.44726368,13.84436969,-36,37.2,73.2,-23.1,16.2,22.27270936,1.769563692,6.022902632,1,20.2021,75.90547264,204.4866579,-77.5,689.3,766.8,-59.2,304.9,218.1202284,1.286526699,3.515697721,1,146.47585,2.149253731,3.154718797,-0.5,12.1,12.6,0.2,5,3.817268957,1.283476656,3.483447225,4,2.14835,-3.746766169,9.340523278,-37.6,3.1,40.7,0.8,8.5,10.06397694,-1.978935412,6.112639332,1,5.2334,0.7308457711,1.409507088,-0.5,7.2,7.7,-0.1,1.5,1.587717157,1.710227967,6.045574804,20,0.8842,"Stair-descent"
8.203,9.199,0.0614,1.192844935,-1.99,3.4,5.39,0.03,1.365,1.194424129,0.4398382467,3.022974755,5,0.9434,0.00025,1.45155139,-1.92,2.75,4.67,0.08,2.2475,1.451551411,0.2862608132,2.001931786,4,1.190655,-0.51615,1.071257522,-2.44,1.94,4.38,-0.1,1.5475,1.189118791,-0.278308412,2.39054541,6,0.830735,0.04395,0.1841219637,-0.19,0.55,0.74,0,0.09,0.1892947437,1.490912704,4.492008259,11,0.11687,0.05825,0.1377295811,-0.22,0.33,0.55,0.05,0.1725,0.1495409643,0.1729965524,2.54286699,6,0.1156,0.1773,0.5618796223,-0.73,1.13,1.86,0.08,0.955,0.5891892735,0.1811750807,1.897003255,3,0.468415,-0.64315,0.007181747698,-0.65,-0.63,0.02,-0.64,0.01,0.6431900963,0.5498221582,2.085164345,0,0.640635,-0.32555,0.04762034754,-0.4,-0.27,0.13,-0.31,0.0925,0.3290144374,-0.2556464044,1.367854082,0,0.324175,-0.63125,0.01479653676,-0.65,-0.61,0.04,-0.63,0.03,0.631423392,0.09506626211,1.563304615,0,0.628755,0.27875,0.03553783195,0.22,0.33,0.11,0.3,0.06,0.2810062277,-0.3550868882,1.557056448,0,0.277655,3.773,2.478582458,0,6.7,6.7,4.6,5.15,4.514299503,-0.5474767529,1.725382299,0,3.75405,24.672,7.6600859,-12.5,36.5,49,27.35,7.925,25.83378602,-1.913412535,7.734438502,1,24.7089,-21.433,7.873144924,-36,-0.5,35.5,-23.5,5.425,22.83330681,1.324084529,3.800466511,0,21.44215,14.355,134.073601,-77.5,383.3,460.8,-62.05,118.3,134.8398921,1.418747559,3.44849621,1,101.1796,1.2555,2.179671936,-0.5,6.4,6.9,0.2,1,2.515402552,1.534315342,3.656011365,7,1.30575,-0.77,4.466721393,-17.5,3.1,20.6,0.85,0.825,4.532604108,-1.982785274,5.878355226,1,2.71465,0.442,1.096647619,-0.5,3.3,3.8,-0.1,0.7,1.1823705,1.546359394,3.791822708,23,0.6558,"Stair-descent"
8.302,9.295,0.01306532663,1.193123998,-1.99,3.4,5.39,-0.17,1.305,1.193195532,0.5583279466,3.114861227,4,0.93226,-0.02834170854,1.450691315,-1.92,2.75,4.67,-0.02,2.275,1.45096814,0.3455731726,2.04110502,4,1.16349,-0.5177889447,1.075948167,-2.44,1.94,4.38,-0.17,1.62,1.194056049,-0.2647128409,2.367180457,7,0.844295,0.0259798995,0.1969846041,-0.23,0.55,0.78,-0.01,0.155,0.1986904362,1.334133584,4.085161425,9,0.132925,0.0472361809,0.1482626337,-0.22,0.33,0.55,0.05,0.195,0.1556054797,0.1457684877,2.248804137,4,0.127205,0.1197487437,0.5958022649,-0.73,1.13,1.86,-0.02,1.14,0.6077171221,0.3132512949,1.719244565,3,0.50355,-0.644120603,0.007374104333,-0.65,-0.63,0.02,-0.65,0.01,0.6441628122,0.8232437079,2.282317791,0,0.639675,-0.331758794,0.04542841418,-0.4,-0.27,0.13,-0.34,0.095,0.3348546523,0.008201353154,1.453823033,0,0.32944,-0.6291959799,0.01346339851,-0.65,-0.61,0.04,-0.63,0.02,0.6293400068,-0.05994056619,1.81292299,0,0.62477,0.2745728643,0.03538295117,0.22,0.33,0.11,0.27,0.06,0.2768432969,-0.0514858669,1.487756766,0,0.2726,4.35879397,2.201851791,0,6.7,6.7,5.2,2.2,4.883363204,-1.005094525,2.647644714,0,4.3222,26.7080402,4.518708812,12.3,36.5,24.2,27.7,5.4,27.08760124,-0.7814016748,3.386011866,0,26.3983,-23.6959799,5.104996461,-36,-3.6,32.4,-24.3,4.05,24.23964629,1.527854386,6.082375361,0,23.6112,-23.55728643,90.76496366,-77.5,258.8,336.3,-63.8,12.55,93.77219402,2.109740497,6.105748932,1,77.45915,0.6216080402,1.435089837,-0.5,5.6,6.1,0.1,0.55,1.563930752,2.506285903,8.168556432,7,0.70315,0.5557788945,2.364829033,-8.1,3.1,11.2,1,0.8,2.429260491,-2.694931285,9.260728931,1,1.71895,0.1728643216,0.8413122895,-0.5,3,3.5,-0.1,0.2,0.8588879102,2.581822053,8.514134252,27,0.42245,"Stair-descent"
8.4,9.396,-0.0262,1.187819666,-1.99,3.4,5.39,-0.22,1.2775,1.188108581,0.6603224527,3.235431997,3,0.92373,-0.04665,1.443112704,-1.92,2.75,4.67,-0.01,2.2475,1.44386651,0.3854983607,2.091844449,5,1.143745,-0.44425,1.140883183,-2.44,1.94,4.38,-0.155,1.655,1.224325324,-0.2322982572,2.165232978,8,0.908065,-0.0019,0.2153773201,-0.36,0.55,0.91,-0.03,0.22,0.2153857005,1.145925696,3.711883723,8,0.155875,0.0528,0.1444720042,-0.22,0.33,0.55,0.05,0.1725,0.1538180744,0.08524516037,2.420797981,5,0.12247,0.06855,0.6226366497,-0.73,1.13,1.86,-0.12,1.195,0.6263988346,0.4235285483,1.628445247,2,0.54957,-0.6447,0.007410128204,-0.65,-0.63,0.02,-0.65,0.01,0.6447425843,1.00286038,2.52252173,0,0.642145,-0.33565,0.04233884151,-0.4,-0.27,0.13,-0.34,0.0725,0.3383097693,0.1094865152,1.686125785,0,0.334355,-0.6287,0.01308854461,-0.65,-0.61,0.04,-0.63,0.02,0.6288362267,-0.1071742719,1.922153152,0,0.62615,0.27115,0.03433915404,0.22,0.33,0.11,0.26,0.06,0.2733157515,0.2001710263,1.660031733,0,0.27006,4.9895,1.699629298,0,6.7,6.7,5.6,2,5.271038797,-1.51425489,4.648720267,0,4.94835,27.4145,4.219945468,12.3,36.5,24.2,27.8,4.35,27.73738903,-1.068429528,4.663753037,0,27.15605,-24.7725,2.929657617,-36,-16.4,19.6,-24.45,3.425,24.94513279,-0.3115181232,3.884721765,0,24.6777,-53.0385,38.98035618,-83.6,131,214.6,-65.4,8.975,65.82211369,2.879189539,10.66745912,1,63.6278,0.1505,0.431971932,-0.5,2.2,2.7,0.1,0.3,0.4574385205,2.028839608,8.276674651,9,0.2718,1.2935,0.5709708837,-0.7,3.1,3.8,1.3,0.8,1.41391301,0.6101421319,4.707468772,1,1.29725,-0.0945,0.2486357778,-0.5,1,1.5,-0.2,0.1,0.2659887216,2.486227194,9.531551262,27,0.2034,"Stair-descent"
8.504,9.493,-0.0628,1.422101318,-3.4,7.6,11,-0.24,1.1925,1.423487267,1.825902674,10.30200785,6,0.96984,-0.085,1.617585546,-4.23,4.13,8.36,-0.02,2.6475,1.619817274,0.2866399346,2.433140965,7,1.289825,-0.1587,2.980562583,-12.8,15.61,28.41,-0.175,2.1075,2.984784582,1.827850653,15.58149443,7,1.53369,-0.0164,0.2288034965,-0.37,0.55,0.92,-0.045,0.2425,0.2293904968,0.9897614084,3.40019194,8,0.174255,0.053,0.1439965277,-0.22,0.33,0.55,0.045,0.165,0.1534405422,0.08476813998,2.450552406,6,0.12094,0.064,0.6279601898,-0.73,1.13,1.86,-0.18,1.195,0.6312131177,0.4167772597,1.60297634,4,0.558835,-0.6451,0.007415524257,-0.65,-0.63,0.02,-0.65,0.01,0.6451426199,1.13786445,2.747213673,0,0.638065,-0.3376,0.0401527085,-0.4,-0.27,0.13,-0.34,0.0725,0.3399794111,0.08554845641,1.793117608,0,0.334415,-0.6292,0.01368795091,-0.65,-0.61,0.04,-0.63,0.02,0.6293488699,-0.1443420741,1.847798454,0,0.622065,0.2682,0.03305692061,0.22,0.33,0.11,0.26,0.06,0.2702295321,0.4292726397,1.983373518,0,0.26493,5.509,0.9974061359,2.3,6.9,4.6,5.8,1.3,5.598562315,-0.9398252252,3.186731998,0,5.4642,28.416,5.266407124,12.3,46,33.7,28.4,5.125,28.89989792,0.1596278239,5.17007217,0,28.03035,-24.984,3.316812325,-36.6,-16.4,20.2,-24.35,3.45,25.20320416,-0.7310509663,4.358759,0,24.6938,-50.218,51.74576868,-83.6,190.2,273.8,-65.45,8.95,72.10736509,3.169288273,11.91987321,1,67.9724,0.066,0.333382663,-1,1.4,2.4,0,0.3,0.3398529094,1.259692439,6.231909171,12,0.2142,1.4805,0.7161492512,-0.2,4,4.2,1.4,0.8,1.644612416,1.313549523,4.940056938,2,1.47095,-0.151,0.2988293828,-1.2,1,2.2,-0.2,0.1,0.3348133809,0.7260737553,8.414672117,25,0.24,"Stair-descent"
8.601,9.595,-0.06325,1.455362133,-3.4,7.6,11,-0.25,1.41,1.456735906,1.783965417,9.627806593,5,1.017845,-0.16345,1.599759231,-4.23,4.13,8.36,-0.06,2.3375,1.608087529,0.4017100671,2.58321183,9,1.294735,-0.1495,3.069121169,-12.8,15.61,28.41,-0.19,2,3.07276016,1.782528194,14.12027601,10,1.61065,-0.0136,0.2298326348,-0.37,0.55,0.92,-0.045,0.24,0.2302346629,0.9224277259,3.198802609,8,0.17791,0.05965,0.14663689,-0.22,0.33,0.55,0.05,0.2025,0.1583050852,-0.02475306913,2.295138839,6,0.12755,0.05515,0.6356083523,-0.73,1.13,1.86,-0.18,1.205,0.6379964733,0.4082690124,1.595567398,3,0.565485,-0.6454,0.007269112738,-0.65,-0.63,0.02,-0.65,0.01,0.6454409346,1.232679256,2.984100087,0,0.641615,-0.34035,0.03629569534,-0.4,-0.28,0.12,-0.34,0.0725,0.3422798563,-0.1393222275,1.635772022,0,0.33851,-0.62935,0.01396701471,-0.66,-0.61,0.05,-0.63,0.02,0.6295049642,-0.2149544649,1.975498637,0,0.625425,0.26465,0.02945976069,0.22,0.33,0.11,0.26,0.04,0.2662846222,0.5333952768,2.556294023,0,0.26292,5.665,0.8360472475,3.8,6.9,3.1,5.9,1.2,5.7263601,-0.7694269682,2.577907668,0,5.6198,28.1835,8.498457375,-19.3,46,65.3,28.75,4.4,29.43694023,-2.928945279,16.04034682,1,28.56585,-24.804,3.838330887,-36.6,-9.4,27.2,-24.45,3.85,25.09922708,0.1543476841,5.253831328,0,24.7521,-15.5175,115.5300088,-83.6,367.9,451.5,-65,9.475,116.567473,2.080528621,5.945902826,1,90.98655,0.131,0.4664107632,-1,1.9,2.9,0,0.3,0.4844584606,1.771383783,6.42287999,12,0.27925,1.336,0.9869670714,-4.2,4,8.2,1.4,0.8,1.661023781,-1.699859909,12.70708505,3,1.47355,0.158,1.282472612,-1.2,5.9,7.1,-0.2,0.1,1.29216872,3.3922642,13.79482452,25,0.51085,"Stair-descent"
8.701,9.696,-0.4936318408,1.456134132,-3.4,7.6,11,-0.31,1.33,1.537530164,1.846404282,11.67788629,5,1.068445,-0.5658706468,1.396643226,-4.23,4.13,8.36,-0.8,1.83,1.506924647,0.6719355153,3.605088011,9,1.21343,-0.1909452736,3.061873325,-12.8,15.61,28.41,-0.26,1.91,3.067821435,1.825362347,14.28106528,10,1.622655,-0.05830845771,0.1656079539,-0.37,0.41,0.78,-0.06,0.21,0.1755729781,0.6113609429,3.503351778,10,0.135005,0.06910447761,0.1454284938,-0.22,0.33,0.55,0.09,0.19,0.1610120356,-0.1984192095,2.383493792,4,0.13383,-0.002288557214,0.6149940228,-0.73,1.13,1.86,-0.23,1.02,0.614998281,0.6385703108,1.923582959,4,0.53412,-0.6453233831,0.007331517222,-0.65,-0.63,0.02,-0.65,0.01,0.6453650284,1.210248652,2.915049628,0,0.642245,-0.339800995,0.0366231338,-0.4,-0.29,0.11,-0.34,0.07,0.3417688841,-0.1544520302,1.594368283,0,0.33856,-0.6315422886,0.0164546551,-0.66,-0.61,0.05,-0.63,0.03,0.6317566129,-0.3288241179,1.890432443,0,0.62823,0.2621393035,0.02495569203,0.22,0.32,0.1,0.26,0.04,0.2633245165,0.1016779315,2.105301047,0,0.260385,5.497014925,1.123379339,0.2,6.9,6.7,5.9,1.4,5.610628684,-1.630795816,6.838721461,0,5.4787,21.3681592,23.09794807,-57.6,46,103.6,28.5,5.5,31.46606796,-2.298874191,7.083403027,1,30.26845,-22.53781095,7.727727629,-36.6,5.5,42.1,-24.2,5,23.82584094,1.811679111,6.590799484,1,22.72435,41.60248756,195.0082051,-83.6,661.7,745.3,-63.6,182.1,199.396507,1.647415563,4.464290728,1,134.5478,0.4412935323,0.9411204915,-1,3.6,4.6,0.1,0.4,1.039445891,1.976630244,6.059412933,11,0.5391,0.1597014925,3.583546967,-12.7,4,16.7,1.3,0.7,3.587103767,-2.52945224,8.29093115,3,2.26875,0.5671641791,1.725205711,-1.2,6.3,7.5,-0.1,0.2,1.816042387,1.985118668,5.622057591,25,0.8736,"Stair-descent"
8.813,9.793,-0.3611557789,1.872242675,-3.4,7.6,11,-0.35,1.405,1.906758016,1.887834556,7.750878186,6,1.30517,-0.5666331658,1.650534624,-4.23,6.61,10.84,-1.01,1.815,1.745089593,1.502762909,6.435587516,10,1.369045,-0.1101507538,3.175158838,-12.8,15.61,28.41,-0.47,2.175,3.177068906,1.652147797,12.41331587,10,1.796005,-0.0564321608,0.1646553708,-0.37,0.41,0.78,-0.03,0.215,0.174057404,0.550258843,3.522911609,11,0.129745,0.04542713568,0.1245845093,-0.22,0.3,0.52,0.05,0.15,0.132608162,-0.402804571,2.655251361,4,0.10652,-0.1067336683,0.5259295522,-0.73,1.13,1.86,-0.33,0.69,0.5366506963,0.906146859,2.685649757,5,0.45162,-0.6445226131,0.008426343068,-0.65,-0.63,0.02,-0.65,0.01,0.6445776928,1.008870709,2.168623669,0,0.6317,-0.3370351759,0.03838123716,-0.4,-0.29,0.11,-0.33,0.075,0.3392135451,-0.2546869651,1.481633601,0,0.33039,-0.6343718593,0.01836214185,-0.66,-0.61,0.05,-0.63,0.03,0.6346375533,-0.102563971,1.527352491,0,0.62179,0.2611557789,0.02359990747,0.22,0.3,0.08,0.26,0.04,0.2622199391,-0.07860553533,1.872224042,0,0.255725,4.850753769,1.897786845,0,6.9,6.9,5.5,1.85,5.208781723,-1.624719152,4.631824093,0,4.73395,16.39949749,27.17345086,-57.6,46,103.6,28,7.7,31.73861922,-1.562610858,3.999816294,3,29.4483,-18.34924623,14.23094819,-36.6,34.8,71.4,-23.5,7.05,23.22099747,1.807809281,5.48925321,1,21.5631,125.2120603,292.4952356,-83.6,957.7,1041.3,-61.3,335.2,318.1690163,1.348021603,3.551853927,1,204.4835,0.8658291457,1.46597531,-1,5.7,6.7,0.1,1.4,1.70256974,1.576219687,4.344142766,10,0.9281,-2.288944724,8.240845592,-36.5,4,40.5,0.9,0.8,8.55282433,-2.443515246,8.584660729,3,4.42195,1.246231156,2.489308468,-1.2,7.5,8.7,-0.1,2.8,2.783837054,1.35333576,3.255887206,25,1.506,"Stair-descent"
8.903,9.898,-0.266,1.882269109,-3.4,7.6,11,-0.29,1.58,1.900971594,1.712020418,7.201514696,7,1.30335,-0.4164,1.672621009,-4.23,6.61,10.84,-0.66,1.9925,1.723673403,1.2271221,5.631279969,11,1.35478,0.0369,3.136700877,-12.8,15.61,28.41,-0.2,1.9575,3.136917914,1.576454077,12.6529718,11,1.71845,-0.05375,0.165802405,-0.37,0.41,0.78,-0.04,0.22,0.17429716,0.5021050617,3.386340784,10,0.132745,0.0266,0.1063505524,-0.22,0.18,0.4,0.04,0.13,0.1096266391,-0.7887743411,2.855415019,4,0.09115,-0.20745,0.3791622311,-0.73,0.75,1.48,-0.32,0.55,0.4322030773,0.6750318503,2.486835008,7,0.372465,-0.6428,0.009335952014,-0.65,-0.63,0.02,-0.65,0.02,0.6428677936,0.5826268015,1.401683768,0,0.639595,-0.3302,0.03828785708,-0.4,-0.29,0.11,-0.31,0.07,0.3324123945,-0.6399678798,1.785129229,0,0.32867,-0.63855,0.01908919852,-0.66,-0.61,0.05,-0.64,0.04,0.6388352683,0.2712488501,1.546140785,0,0.63539,0.26485,0.02471795906,0.22,0.3,0.08,0.27,0.05,0.2660009398,-0.3356355143,1.793766095,0,0.26349,4.2115,2.3383793,0,6.9,6.9,5.1,2.2,4.817130889,-0.9806772566,2.404931228,0,4.18685,10.654,29.6217907,-57.6,46,103.6,27.7,45.95,31.47948856,-0.970202113,2.408612307,3,29.42875,-12.7915,20.43902585,-36.6,35.9,72.5,-23.2,25.075,24.11174506,1.217853906,3.012999109,1,22.5985,208.2415,337.5831397,-83.6,957.7,1041.3,-56.75,577.05,396.6445494,0.7657114207,2.010881111,1,276.0403,1.4365,2.015147079,-1,6,7,0.2,2.85,2.474742411,1.066348794,2.620993194,8,1.49915,-4.969,10.70117466,-36.5,4,40.5,0.8,12.25,11.79856347,-1.42743344,3.674924934,3,6.933,1.788,2.730577961,-1.2,7.9,9.1,-0.1,4.15,3.263893381,0.8644837137,2.155663281,23,2.01745,"Stair-descent"
